time,f1_c,f1_a,f1_s,f1_d,f2_c,f2_a,f2_s,f2_d,prg_c,prg_a,prg_s,prg_d,prd_c,prd_a,prd_s,prd_d,pr_s,pr_d,lq_s,lq_d,cmp_a_s,cmp_a_d,cmp_b_s,cmp_b_d,cmp_c_s,cmp_c_d
20.2310,65535,65535,65535,0,2355,2334,198,0,0,0,0,0,18901,20451,8572,0,53779,0,28680,0,30780,0,1182,0,33572,0
20.3331,65535,65535,65535,0,2355,2334,198,0,0,0,0,0,18901,20451,8572,0,53779,0,28680,0,30780,0,1182,0,33572,0
20.4351,65535,65535,65535,0,2355,2334,198,0,0,0,0,0,18901,20451,8572,0,53779,0,28680,0,30780,0,1182,0,33572,0
20.5366,65535,65535,65535,0,2355,2334,198,0,0,0,0,0,18901,20451,8572,0,53779,0,28680,0,30780,0,1182,0,33572,0
20.6390,65535,65535,65535,0,2375,2355,199,1,0,0,0,0,17381,18901,7927,-645,53849,70,28683,3,30781,1,1181,-1,33572,0
20.7413,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
20.8439,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
20.9461,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.0483,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.1500,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.2523,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.3546,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.4568,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.5589,65535,65535,65535,0,2375,2355,199,0,0,0,0,0,17381,18901,7927,0,53849,0,28683,0,30781,0,1181,0,33572,0
21.6607,65535,65535,65535,0,2394,2375,201,2,0,0,0,0,15891,17381,7295,-632,53919,70,28686,3,30782,1,1180,-1,33572,0
21.7630,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
21.8651,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
21.9677,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.0696,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.1718,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.2734,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.3753,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.4774,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.5794,65535,65535,65535,0,2394,2375,201,0,0,0,0,0,15891,17381,7295,0,53919,0,28686,0,30782,0,1180,0,33572,0
22.6815,65535,65535,65535,0,2412,2394,203,2,0,0,0,0,14441,15891,6674,-621,53989,70,28690,4,30783,1,1179,-1,33572,0
22.7835,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
22.8856,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
22.9877,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.0901,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.1923,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.2945,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.3965,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.4985,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.6009,65535,65535,65535,0,2412,2394,203,0,0,0,0,0,14441,15891,6674,0,53989,0,28690,0,30783,0,1179,0,33572,0
23.7030,65535,65535,65535,0,2429,2412,204,1,0,0,0,0,13031,14441,6069,-605,54059,70,28694,4,30784,1,1178,-1,33572,0
23.8053,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
23.9074,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.0090,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.1112,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.2137,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.3159,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.4181,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.5200,65535,65535,65535,0,2429,2412,204,0,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.6220,65535,65535,65535,0,2446,2429,206,2,0,0,0,0,13031,14441,6069,0,54059,0,28694,0,30784,0,1178,0,33572,0
24.7245,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,-589,54129,70,28699,5,30784,0,1177,-1,33572,0
24.8262,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
24.9285,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.0306,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.1321,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.2340,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.3364,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.4386,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.5405,65535,65535,65535,0,2446,2429,206,0,0,0,0,0,11671,13031,5480,0,54129,0,28699,0,30784,0,1177,0,33572,0
25.6429,65535,65535,65535,0,2462,2446,207,1,0,0,0,0,10361,11671,4911,-569,54199,70,28704,5,30785,1,1176,-1,33572,0
25.7448,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
25.8467,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
25.9488,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.0509,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.1528,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.2552,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.3575,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.4591,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.5613,65535,65535,65535,0,2462,2446,207,0,0,0,0,0,10361,11671,4911,0,54199,0,28704,0,30785,0,1176,0,33572,0
26.6636,65535,65535,65535,0,2477,2462,209,2,0,0,0,0,9101,10361,4363,-548,54270,71,28709,5,30786,1,1176,0,33572,0
26.7663,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
26.8737,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
26.9760,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.0778,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.1799,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.2820,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.3843,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.4865,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.5889,65535,65535,65535,0,2477,2462,209,0,0,0,0,0,9101,10361,4363,0,54270,0,28709,0,30786,0,1176,0,33572,0
27.6904,65535,65535,65535,0,2491,2477,210,1,0,0,0,0,7891,9101,3835,-528,54340,70,28714,5,30787,1,1175,-1,33572,0
27.7926,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
27.8949,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
27.9971,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.0990,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.2011,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.3030,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.4051,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.5073,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.6094,65535,65535,65535,0,2491,2477,210,0,0,0,0,0,7891,9101,3835,0,54340,0,28714,0,30787,0,1175,0,33572,0
28.7111,65535,65535,65535,0,2505,2491,211,1,0,0,0,0,6741,7891,3327,-508,54410,70,28720,6,30787,0,1174,-1,33572,0
28.8127,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
28.9148,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.0178,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.1199,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.2216,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.3236,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.4256,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.5278,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.6299,65535,65535,65535,0,2505,2491,211,0,0,0,0,0,6741,7891,3327,0,54410,0,28720,0,30787,0,1174,0,33572,0
29.7321,65535,65535,65535,0,2518,2505,212,1,0,0,0,0,5651,6741,2844,-483,54480,70,28726,6,30788,1,1173,-1,33572,0
29.8341,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
29.9360,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.0385,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.1406,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.2425,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.3445,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.4464,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.5484,65535,65535,65535,0,2518,2505,212,0,0,0,0,0,5651,6741,2844,0,54480,0,28726,0,30788,0,1173,0,33572,0
30.6505,65535,65535,65535,0,2530,2518,213,1,0,0,0,0,4631,5651,2386,-458,54550,70,28733,7,30789,1,1172,-1,33572,0
30.7527,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
30.8546,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
30.9572,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.0588,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.1607,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.2628,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.3651,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.4675,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.5691,65535,65535,65535,0,2530,2518,213,0,0,0,0,0,4631,5651,2386,0,54550,0,28733,0,30789,0,1172,0,33572,0
31.6710,65535,65535,65535,0,2541,2530,214,1,0,0,0,0,3671,4631,1956,-430,54620,70,28739,6,30790,1,1171,-1,33572,0
31.7735,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
31.8752,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
31.9774,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.0798,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.1814,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.2835,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.3857,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.4879,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.5901,65535,65535,65535,0,2541,2530,214,0,0,0,0,0,3671,4631,1956,0,54620,0,28739,0,30790,0,1171,0,33572,0
32.6921,65535,65535,65535,0,2551,2541,215,1,0,0,0,0,2781,3671,1552,-404,54690,70,28746,7,30791,1,1170,-1,33572,0
32.7939,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
32.8963,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
32.9987,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
33.1005,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
33.2029,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
33.3043,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
33.4064,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
33.5091,65535,65535,65535,0,2551,2541,215,0,0,0,0,0,2781,3671,1552,0,54690,0,28746,0,30791,0,1170,0,33572,0
33.6110,65535,65535,65535,0,2561,2551,216,1,0,0,0,0,1961,2781,1176,-376,54760,70,28753,7,30791,0,1170,0,33573,1
33.7132,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
33.8147,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
33.9176,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.0192,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.1216,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.2233,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.3253,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.4276,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.5299,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.6324,65535,65535,65535,0,2561,2551,216,0,0,0,0,0,1961,2781,1176,0,54760,0,28753,0,30791,0,1170,0,33573,0
34.7347,65535,65535,65535,0,2570,2561,217,1,0,0,0,0,1221,1961,830,-346,54831,71,28761,8,30792,1,1169,-1,33573,0
34.8367,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
34.9386,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.0408,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.1430,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.2453,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.3468,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.4485,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.5508,65535,65535,65535,0,2570,2561,217,0,0,0,0,0,1221,1961,830,0,54831,0,28761,0,30792,0,1169,0,33573,0
35.6530,65535,65535,65535,0,2578,2570,218,1,0,0,0,0,551,1221,517,-313,54901,70,28768,7,30793,1,1168,-1,33573,0
35.7553,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
35.8574,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
35.9598,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.0614,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.1633,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.2654,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.3673,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.4692,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.5709,65535,65535,65535,0,2578,2570,218,0,0,0,0,0,551,1221,517,0,54901,0,28768,0,30793,0,1168,0,33573,0
36.6732,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,-284,54971,70,28776,8,30794,1,1167,-1,33573,0
36.7753,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
36.8770,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
36.9795,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.0816,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.1847,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.2864,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.3886,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.4908,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.5928,65535,65535,65535,0,2585,2578,218,0,0,0,0,0,0,551,233,0,54971,0,28776,0,30794,0,1167,0,33573,0
37.6950,65535,65535,65535,0,2592,2585,219,1,0,0,0,0,0,0,0,-233,55041,70,28784,8,30794,0,1166,-1,33573,0
37.7966,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
37.8983,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.0006,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.1026,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.2049,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.3068,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.4089,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.5110,65535,65535,65535,0,2592,2585,219,0,0,0,0,0,0,0,0,0,55041,0,28784,0,30794,0,1166,0,33573,0
38.6134,65535,65535,65535,0,2599,2592,220,1,0,0,0,0,0,0,0,0,55111,70,28792,8,30794,0,1166,0,33573,0
38.7154,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,1,1165,-1,33573,0
38.8183,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
38.9200,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.0219,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.1246,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.2266,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.3287,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.4309,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.5325,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.6346,65535,65535,65535,0,2598,2592,220,0,0,0,0,0,0,0,0,0,55111,0,28792,0,30795,0,1165,0,33573,0
39.7368,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,70,28800,8,30796,1,1165,0,33573,0
39.8390,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
39.9416,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
40.0433,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
40.1458,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
40.2482,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
40.3502,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
40.4525,65535,65535,65535,0,2603,2598,220,0,0,0,0,0,0,0,0,0,55181,0,28800,0,30796,0,1165,0,33573,0
